condition_tag,case_label,experiment,condition,cluster,model,participants,k,silhouette,silhouette_grid,stimulus1,stimulus2,stimulus3,stimulus4,stimulus5,stimulus6
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster0,Ising_SS_STRC,4,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",82.11911144149127,22.80760438235302,0.5,96.0,53.36220755887746,27.311155877902998
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster0,DeltaP,4,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",0.5,0.3333333333333333,0.0,0.5384615384615384,0.39999999999999997,0.1428571428571429
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster0,DFH,4,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",0.7071067811865476,0.6666666666666666,0.7071067811865476,0.7337993857053429,0.7,0.7337993857053429
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster0,PCE,4,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",1.0,0.6666666666666666,0.5,1.0,0.7,0.5384615384615384
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster0,PEC,4,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",0.5,0.6666666666666666,1.0,0.5384615384615384,0.7,1.0
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster1,CS_STRG,9,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",0.4425373848088055,0.44692199169555835,0.5585213044651048,0.48152652890137615,0.4949400017636691,0.6002293924898477
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster1,CS_STRC,9,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",72.86407757627575,21.136761904543206,-0.5555555555555556,81.77777777777777,40.11694343447073,23.371129229234032
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster1,CS_SS_STRG,9,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",0.5197979718400947,0.48874127292546443,0.31676110412622116,0.5548945714085264,0.5608420347910182,0.3718775296754891
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster1,CS_SS_STRC,9,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",66.67552551798006,29.697978936743294,-0.5555555555555556,81.77777777777777,66.64874259672541,57.8120547022325
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster1,Ising_STRG,9,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",0.5639257311996505,0.4411164757587232,0.3905877767858324,0.6052917005058912,0.4973527001962161,0.4785606273013626
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster1,Ising_STRC,9,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",73.38553473100521,45.12379845985019,-0.5555555555555556,81.77777777777777,57.27773350351724,34.70026884555226
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster1,Ising_SS_STRG,9,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",0.6220155211021666,0.48895951660737963,0.3444568796194699,0.6599319673155052,0.5488971879201118,0.44812063717226946
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster1,Ising_SS_STRC,9,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",72.12030698640504,17.291099110439475,-0.5555555555555556,81.77777777777777,52.278408747904784,22.28454300028573
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster1,DeltaP,9,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",0.5,0.3333333333333333,0.0,0.5384615384615384,0.39999999999999997,0.1428571428571429
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster1,DFH,9,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",0.7071067811865476,0.6666666666666666,0.7071067811865476,0.7337993857053429,0.7,0.7337993857053429
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster1,PCE,9,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",1.0,0.6666666666666666,0.5,1.0,0.7,0.5384615384615384
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster1,PEC,9,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",0.5,0.6666666666666666,1.0,0.5384615384615384,0.7,1.0
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster2,CS_STRG,19,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",0.4425373848088055,0.44692199169555835,0.5585213044651048,0.48152652890137615,0.4949400017636691,0.6002293924898477
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster2,CS_STRC,19,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",44.18181449999722,11.37932860246229,-0.5263157894736842,50.473684210526315,22.68675149309317,12.667057882223759
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster2,CS_SS_STRG,19,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",0.5197979718400947,0.48874127292546443,0.31676110412622116,0.5548945714085264,0.5608420347910182,0.3718775296754891
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster2,CS_SS_STRC,19,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",27.108480978744954,8.690785247502184,-0.5263157894736842,50.47368421052632,27.08479105735122,20.9124379771277
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster2,Ising_STRG,19,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",0.5639257311996505,0.4411164757587232,0.3905877767858324,0.6052917005058912,0.4973527001962161,0.4785606273013626
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster2,Ising_STRC,19,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",40.92710669798023,16.21445862735594,-0.5263157894736842,50.473684210526315,24.99081910316083,10.102770113349301
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster2,Ising_SS_STRG,19,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",0.6220155211021666,0.48895951660737963,0.3444568796194699,0.6599319673155052,0.5488971879201118,0.44812063717226946
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster2,Ising_SS_STRC,19,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",38.733234185502106,10.90264484760532,-0.5263157894736842,50.473684210526315,21.178801889973023,12.272359035351966
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster2,DeltaP,19,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",0.5,0.3333333333333333,0.0,0.5384615384615384,0.39999999999999997,0.1428571428571429
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster2,DFH,19,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",0.7071067811865476,0.6666666666666666,0.7071067811865476,0.7337993857053429,0.7,0.7337993857053429
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster2,PCE,19,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",1.0,0.6666666666666666,0.5,1.0,0.7,0.5384615384615384
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster2,PEC,19,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",0.5,0.6666666666666666,1.0,0.5384615384615384,0.7,1.0
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster3,CS_STRG,4,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",0.4425373848088055,0.44692199169555835,0.5585213044651048,0.48152652890137615,0.4949400017636691,0.6002293924898477
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster3,CS_STRC,4,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",5.021391790150844,6.438332883967753e-07,0.0,61.0,0.0002927665208598962,1.349967442859341e-06
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster3,CS_SS_STRG,4,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",0.5197979718400947,0.48874127292546443,0.31676110412622116,0.5548945714085264,0.5608420347910182,0.3718775296754891
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster3,CS_SS_STRC,4,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",60.99796735324272,56.599203169922134,0.0,61.0,60.99796093187182,60.974272295899034
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster3,Ising_STRG,4,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",0.5639257311996505,0.4411164757587232,0.3905877767858324,0.6052917005058912,0.4973527001962161,0.4785606273013626
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster3,Ising_STRC,4,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",4.732596198182657,5.864397158992104e-06,0.0,61.0,0.005810481932168348,7.422157624473303e-08
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster3,Ising_SS_STRG,4,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",0.6220155211021666,0.48895951660737963,0.3444568796194699,0.6599319673155052,0.5488971879201118,0.44812063717226946
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster3,Ising_SS_STRC,4,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",1.7671846506124658,0.005005080111489305,0.0,60.99999999999999,0.005022254166550913,0.005005080632231035
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster3,DeltaP,4,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",0.5,0.3333333333333333,0.0,0.5384615384615384,0.39999999999999997,0.1428571428571429
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster3,DFH,4,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",0.7071067811865476,0.6666666666666666,0.7071067811865476,0.7337993857053429,0.7,0.7337993857053429
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster3,PCE,4,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",1.0,0.6666666666666666,0.5,1.0,0.7,0.5384615384615384
Symmetric_Online,Cond1_ex2,Online,Symmetric,Cluster3,PEC,4,4,0.3033699433601508,"((2, 0.25577225868779513), (3, 0.2507768582531792), (4, 0.3033699433601508), (5, 0.29906362911697404), (6, 0.2275892631296965))",0.5,0.6666666666666666,1.0,0.5384615384615384,0.7,1.0
Asymmetric_List,Cond0_ex1,List,Asymmetric,Cluster0,CS_STRG,8,2,0.3955361292414052,"((2, 0.3955361292414052), (3, 0.24282047160128847), (4, 0.30186212636960597), (5, 0.2502038389545468), (6, 0.28791712745883613))",0.4425373848088055,0.44692199169555835,0.5585213044651048,0.48152652890137615,0.4949400017636691,0.6002293924898477
Asymmetric_List,Cond0_ex1,List,Asymmetric,Cluster0,CS_STRC,8,2,0.3955361292414052,"((2, 0.3955361292414052), (3, 0.24282047160128847), (4, 0.30186212636960597), (5, 0.2502038389545468), (6, 0.28791712745883613))",22.700514450294197,17.0000007309091,17.0,86.25,17.000332361992943,17.000001532545006
Asymmetric_List,Cond0_ex1,List,Asymmetric,Cluster0,CS_SS_STRG,8,2,0.3955361292414052,"((2, 0.3955361292414052), (3, 0.24282047160128847), (4, 0.30186212636960597), (5, 0.2502038389545468), (6, 0.28791712745883613))",0.5197979718400947,0.48874127292546443,0.31676110412622116,0.5548945714085264,0.5608420347910182,0.3718775296754891
Asymmetric_List,Cond0_ex1,List,Asymmetric,Cluster0,CS_SS_STRC,8,2,0.3955361292414052,"((2, 0.3955361292414052), (3, 0.24282047160128847), (4, 0.30186212636960597), (5, 0.2502038389545468), (6, 0.28791712745883613))",85.46349349200226,65.32018143281456,17.0,86.25,85.4611061889443,83.87079087227549
Asymmetric_List,Cond0_ex1,List,Asymmetric,Cluster0,Ising_STRG,8,2,0.3955361292414052,"((2, 0.3955361292414052), (3, 0.24282047160128847), (4, 0.30186212636960597), (5, 0.2502038389545468), (6, 0.28791712745883613))",0.5639257311996505,0.4411164757587232,0.3905877767858324,0.6052917005058912,0.4973527001962161,0.4785606273013626
Asymmetric_List,Cond0_ex1,List,Asymmetric,Cluster0,Ising_STRC,8,2,0.3955361292414052,"((2, 0.3955361292414052), (3, 0.24282047160128847), (4, 0.30186212636960597), (5, 0.2502038389545468), (6, 0.28791712745883613))",21.320771879902956,17.00000520226869,17.0,86.25,17.006508017034275,17.000000084232607
Asymmetric_List,Cond0_ex1,List,Asymmetric,Cluster0,Ising_SS_STRG,8,2,0.3955361292414052,"((2, 0.3955361292414052), (3, 0.24282047160128847), (4, 0.30186212636960597), (5, 0.2502038389545468), (6, 0.28791712745883613))",0.6220155211021666,0.48895951660737963,0.3444568796194699,0.6599319673155052,0.5488971879201118,0.44812063717226946
Asymmetric_List,Cond0_ex1,List,Asymmetric,Cluster0,Ising_SS_STRC,8,2,0.3955361292414052,"((2, 0.3955361292414052), (3, 0.24282047160128847), (4, 0.30186212636960597), (5, 0.2502038389545468), (6, 0.28791712745883613))",18.976706368097123,17.005815682102885,17.0,86.25,17.00584041152214,17.005815682366308
Asymmetric_List,Cond0_ex1,List,Asymmetric,Cluster0,DeltaP,8,2,0.3955361292414052,"((2, 0.3955361292414052), (3, 0.24282047160128847), (4, 0.30186212636960597), (5, 0.2502038389545468), (6, 0.28791712745883613))",0.5,0.3333333333333333,0.0,0.5384615384615384,0.39999999999999997,0.1428571428571429
Asymmetric_List,Cond0_ex1,List,Asymmetric,Cluster0,DFH,8,2,0.3955361292414052,"((2, 0.3955361292414052), (3, 0.24282047160128847), (4, 0.30186212636960597), (5, 0.2502038389545468), (6, 0.28791712745883613))",0.7071067811865476,0.6666666666666666,0.7071067811865476,0.7337993857053429,0.7,0.7337993857053429
